image_name,u_floorplan,v_floorplan,heading_deg,source,source_image_path
frame_000517.jpg,1839.577727,471.049324,,existing,
frame_000518.jpg,1825.740212,469.534285,,existing,
frame_000519.jpg,1810.056696,469.988532,,existing,
frame_000520.jpg,1795.951826,467.831174,,existing,
frame_000521.jpg,1777.739575,467.707579,,existing,
frame_000522.jpg,1762.093168,469.449385,,existing,
frame_000523.jpg,1745.912755,472.761893,,existing,
frame_000524.jpg,1731.322265,474.430533,,existing,
frame_000525.jpg,1712.617123,473.662942,,existing,
frame_000526.jpg,1692.613305,473.959583,,existing,
frame_000527.jpg,1674.058904,476.719767,,existing,
frame_000528.jpg,1652.393294,477.632672,,existing,
frame_000529.jpg,1635.725495,475.253291,,existing,
frame_000530.jpg,1615.493551,471.843919,,existing,
frame_000531.jpg,1594.199786,470.775070,,existing,
frame_000532.jpg,1576.887498,468.315119,,existing,
frame_000533.jpg,1561.623611,459.775927,,existing,
frame_000534.jpg,1547.893232,450.909440,,existing,
frame_000535.jpg,1533.404530,440.303174,,existing,
frame_000536.jpg,1520.938078,429.361250,,existing,
frame_000537.jpg,1515.914979,416.966637,,existing,
frame_000538.jpg,1512.491769,399.269552,,existing,
frame_000539.jpg,1511.191039,383.021840,,existing,
frame_000540.jpg,1508.681505,368.800738,,existing,
frame_000541.jpg,1510.161760,354.985692,,existing,
frame_000542.jpg,1515.292666,336.378629,,existing,
frame_000543.jpg,1519.468704,318.800160,,existing,
frame_000544.jpg,1521.933374,305.125411,,existing,
frame_000545.jpg,1519.329041,294.616136,,existing,
frame_000546.jpg,1525.652970,285.721239,,existing,
frame_000547.jpg,1540.716628,261.957672,,existing,
frame_000548.jpg,1550.706646,245.620956,,existing,
frame_000549.jpg,1562.894503,229.623165,,existing,
frame_000550.jpg,1580.455712,215.166003,,existing,
frame_000551.jpg,1593.980807,206.152472,,existing,
frame_000552.jpg,1608.744992,199.024923,,existing,
frame_000553.jpg,1622.631687,194.890981,,existing,
frame_000554.jpg,1637.410772,192.113786,,existing,
frame_000555.jpg,1650.944257,189.305250,,existing,
frame_000556.jpg,1669.774950,188.880549,,existing,
frame_000557.jpg,1686.164583,184.598884,,existing,
frame_000558.jpg,1704.222286,183.009039,,existing,
frame_000559.jpg,1720.279909,186.331010,,existing,
frame_000560.jpg,1735.902018,189.493451,,existing,
frame_000561.jpg,1753.579560,193.955739,,existing,
frame_000562.jpg,1768.572644,199.553030,,existing,
frame_000563.jpg,1782.586535,209.631935,,existing,
frame_000564.jpg,1793.763980,219.060746,,existing,
frame_000565.jpg,1806.424883,232.195006,,existing,
frame_000566.jpg,1818.812443,245.140764,,existing,
frame_000567.jpg,1825.087921,259.520018,,existing,
frame_000568.jpg,1829.132980,278.056113,,existing,
frame_000569.jpg,1830.565517,294.848866,,existing,
frame_000570.jpg,1828.379910,315.477481,,existing,
frame_000571.jpg,1823.299994,331.601388,,existing,
frame_000572.jpg,1809.829404,349.588680,,existing,
frame_000573.jpg,1798.621197,365.086591,,existing,
frame_000574.jpg,1786.287494,380.627346,,existing,
frame_000575.jpg,1769.689097,398.498801,,existing,
frame_000576.jpg,1752.184645,410.160855,,existing,
frame_000577.jpg,1733.145804,422.074937,,existing,
frame_000578.jpg,1715.603681,433.965405,,existing,
frame_000579.jpg,1696.430815,447.057246,,existing,
frame_000580.jpg,1674.808042,456.054224,,existing,
frame_000581.jpg,1654.410995,460.141774,,existing,
frame_000582.jpg,1630.822854,462.750611,,existing,
frame_000583.jpg,1610.934884,458.919486,,existing,
frame_000584.jpg,1588.979413,450.831493,,existing,
frame_000585.jpg,1570.512756,445.446171,,existing,
frame_000586.jpg,1553.817741,438.887921,,existing,
frame_000587.jpg,1535.150839,431.251918,,existing,
frame_000588.jpg,1520.435780,421.533022,,existing,
frame_000589.jpg,1506.607511,407.694561,,existing,
frame_000590.jpg,1493.489747,395.464867,,existing,
frame_000591.jpg,1476.726947,382.434230,,existing,
frame_000592.jpg,1462.789729,369.113340,,existing,
frame_000593.jpg,1448.274214,358.282709,,existing,
frame_000594.jpg,1428.856371,353.539778,,existing,
frame_000595.jpg,1426.653289,355.832846,,existing,
frame_000596.jpg,1411.561789,356.386365,,existing,
frame_000597.jpg,1391.397525,367.711960,,existing,
frame_000598.jpg,1377.019629,378.096954,,existing,
frame_000599.jpg,1359.867508,394.200163,,existing,
frame_000600.jpg,1344.846049,412.208621,,existing,
frame_000601.jpg,1323.778576,420.669178,,existing,
frame_000602.jpg,1306.439181,420.040809,,existing,
frame_000603.jpg,1286.069509,418.369766,,existing,
frame_000604.jpg,1267.097638,416.672043,,existing,
frame_000605.jpg,1251.273103,412.915189,,existing,
frame_000606.jpg,1234.063402,405.333732,,existing,
frame_000607.jpg,1220.158827,397.664611,,existing,
frame_000608.jpg,1203.334220,391.402404,,existing,
frame_000609.jpg,1190.120730,383.308989,,existing,
frame_000610.jpg,1176.919644,370.384513,,existing,
frame_000611.jpg,1163.895797,359.113004,,existing,
frame_000612.jpg,1151.559787,348.941565,,existing,
frame_000613.jpg,1142.937827,336.733243,,existing,
frame_000614.jpg,1137.184653,323.459908,,existing,
frame_000615.jpg,1135.046238,307.488305,,existing,
frame_000616.jpg,1134.742983,293.027135,,existing,
frame_000617.jpg,1136.497418,275.468447,,existing,
frame_000618.jpg,1142.699667,257.790225,,existing,
m0504_01_000001.jpg,1157.425432,4031.698587,,manual_added,../reference_images/m0504_01_000001.jpg
m0504_01_000002.jpg,1157.425432,4002.627864,,manual_added,../reference_images/m0504_01_000002.jpg
m0504_01_000003.jpg,1157.425432,3973.557142,,manual_added,../reference_images/m0504_01_000003.jpg
m0504_01_000004.jpg,1157.425432,3944.486419,,manual_added,../reference_images/m0504_01_000004.jpg
m0504_01_000005.jpg,1157.425432,3915.415696,,manual_added,../reference_images/m0504_01_000005.jpg
m0504_01_000006.jpg,1157.425432,3886.344973,,manual_added,../reference_images/m0504_01_000006.jpg
m0504_01_000007.jpg,1157.425432,3857.274250,,manual_added,../reference_images/m0504_01_000007.jpg
m0504_01_000008.jpg,1157.425432,3828.203528,,manual_added,../reference_images/m0504_01_000008.jpg
m0504_01_000009.jpg,1157.425432,3799.132805,,manual_added,../reference_images/m0504_01_000009.jpg
m0504_01_000010.jpg,1157.425432,3770.062082,,manual_added,../reference_images/m0504_01_000010.jpg
m0504_01_000011.jpg,1157.425432,3740.991359,,manual_added,../reference_images/m0504_01_000011.jpg
m0504_01_000012.jpg,1157.425432,3711.920636,,manual_added,../reference_images/m0504_01_000012.jpg
m0504_01_000013.jpg,1157.425432,3682.849914,,manual_added,../reference_images/m0504_01_000013.jpg
m0504_01_000014.jpg,1157.425432,3653.779191,,manual_added,../reference_images/m0504_01_000014.jpg
m0504_01_000015.jpg,1157.425432,3624.708468,,manual_added,../reference_images/m0504_01_000015.jpg
m0504_01_000016.jpg,1157.425432,3595.637745,,manual_added,../reference_images/m0504_01_000016.jpg
m0504_01_000017.jpg,1157.425432,3566.567022,,manual_added,../reference_images/m0504_01_000017.jpg
m0504_01_000018.jpg,1157.425432,3537.496300,,manual_added,../reference_images/m0504_01_000018.jpg
m0504_01_000019.jpg,1157.425432,3508.425577,,manual_added,../reference_images/m0504_01_000019.jpg
m0504_01_000020.jpg,1157.425432,3479.354854,,manual_added,../reference_images/m0504_01_000020.jpg
m0504_01_000021.jpg,1157.425432,3450.284131,,manual_added,../reference_images/m0504_01_000021.jpg
m0504_01_000022.jpg,1157.425432,3421.213408,,manual_added,../reference_images/m0504_01_000022.jpg
m0504_01_000023.jpg,1157.425432,3392.142686,,manual_added,../reference_images/m0504_01_000023.jpg
m0504_01_000024.jpg,1157.425432,3363.071963,,manual_added,../reference_images/m0504_01_000024.jpg
m0504_01_000025.jpg,1157.425432,3334.001240,,manual_added,../reference_images/m0504_01_000025.jpg
m0504_01_000026.jpg,1157.425432,3304.930517,,manual_added,../reference_images/m0504_01_000026.jpg
m0504_01_000027.jpg,1157.425432,3275.859794,,manual_added,../reference_images/m0504_01_000027.jpg
m0504_01_000028.jpg,1157.425432,3246.789072,,manual_added,../reference_images/m0504_01_000028.jpg
m0504_01_000029.jpg,1157.425432,3217.718349,,manual_added,../reference_images/m0504_01_000029.jpg
m0504_01_000030.jpg,1157.425432,3188.647626,,manual_added,../reference_images/m0504_01_000030.jpg
m0504_01_000031.jpg,1157.425432,3159.576903,,manual_added,../reference_images/m0504_01_000031.jpg
m0504_01_000032.jpg,1157.425432,3130.506180,,manual_added,../reference_images/m0504_01_000032.jpg
m0504_01_000033.jpg,1157.425432,3101.435458,,manual_added,../reference_images/m0504_01_000033.jpg
m0504_01_000034.jpg,1157.425432,3072.364735,,manual_added,../reference_images/m0504_01_000034.jpg
m0504_01_000035.jpg,1157.425432,3043.294012,,manual_added,../reference_images/m0504_01_000035.jpg
m0504_01_000036.jpg,1157.425432,3014.223289,,manual_added,../reference_images/m0504_01_000036.jpg
m0504_01_000037.jpg,1157.425432,2985.152567,,manual_added,../reference_images/m0504_01_000037.jpg
m0504_01_000038.jpg,1157.425432,2956.081844,,manual_added,../reference_images/m0504_01_000038.jpg
m0504_01_000039.jpg,1157.425432,2927.011121,,manual_added,../reference_images/m0504_01_000039.jpg
m0504_01_000040.jpg,1157.425432,2897.940398,,manual_added,../reference_images/m0504_01_000040.jpg
m0504_01_000041.jpg,1157.425432,2868.869675,,manual_added,../reference_images/m0504_01_000041.jpg
m0504_01_000042.jpg,1157.425432,2839.798953,,manual_added,../reference_images/m0504_01_000042.jpg
m0504_01_000043.jpg,1157.425432,2810.728230,,manual_added,../reference_images/m0504_01_000043.jpg
m0504_01_000044.jpg,1157.425432,2781.657507,,manual_added,../reference_images/m0504_01_000044.jpg
m0504_01_000045.jpg,1157.425432,2752.586784,,manual_added,../reference_images/m0504_01_000045.jpg
m0504_01_000046.jpg,1157.425432,2723.516061,,manual_added,../reference_images/m0504_01_000046.jpg
m0504_01_000047.jpg,1157.425432,2694.445339,,manual_added,../reference_images/m0504_01_000047.jpg
m0504_01_000048.jpg,1157.425432,2665.374616,,manual_added,../reference_images/m0504_01_000048.jpg
m0504_01_000049.jpg,1157.425432,2636.303893,,manual_added,../reference_images/m0504_01_000049.jpg
m0504_01_000050.jpg,1157.425432,2607.233170,,manual_added,../reference_images/m0504_01_000050.jpg
m0504_01_000051.jpg,1157.425432,2578.162447,,manual_added,../reference_images/m0504_01_000051.jpg
m0504_01_000052.jpg,1157.425432,2549.091725,,manual_added,../reference_images/m0504_01_000052.jpg
m0504_01_000053.jpg,1157.425432,2520.021002,,manual_added,../reference_images/m0504_01_000053.jpg
m0504_01_000054.jpg,1157.425432,2490.950279,,manual_added,../reference_images/m0504_01_000054.jpg
m0504_01_000055.jpg,1157.425432,2461.879556,,manual_added,../reference_images/m0504_01_000055.jpg
m0504_01_000056.jpg,1157.425432,2432.808833,,manual_added,../reference_images/m0504_01_000056.jpg
m0504_01_000057.jpg,1157.425432,2403.738111,,manual_added,../reference_images/m0504_01_000057.jpg
m0504_01_000058.jpg,1157.425432,2374.667388,,manual_added,../reference_images/m0504_01_000058.jpg
m0504_01_000059.jpg,1157.425432,2345.596665,,manual_added,../reference_images/m0504_01_000059.jpg
m0504_01_000060.jpg,1157.425432,2316.525942,,manual_added,../reference_images/m0504_01_000060.jpg
m0504_01_000061.jpg,1157.425432,2287.455219,,manual_added,../reference_images/m0504_01_000061.jpg
m0504_01_000062.jpg,1157.425432,2258.384497,,manual_added,../reference_images/m0504_01_000062.jpg
m0504_01_000063.jpg,1157.425432,2229.313774,,manual_added,../reference_images/m0504_01_000063.jpg
m0504_01_000064.jpg,1157.425432,2200.243051,,manual_added,../reference_images/m0504_01_000064.jpg
m0504_01_000065.jpg,1157.425432,2171.172328,,manual_added,../reference_images/m0504_01_000065.jpg
m0504_01_000066.jpg,1157.425432,2142.101605,,manual_added,../reference_images/m0504_01_000066.jpg
m0504_01_000067.jpg,1157.425432,2113.030883,,manual_added,../reference_images/m0504_01_000067.jpg
m0504_01_000068.jpg,1157.425432,2083.960160,,manual_added,../reference_images/m0504_01_000068.jpg
m0504_01_000069.jpg,1157.425432,2054.889437,,manual_added,../reference_images/m0504_01_000069.jpg
m0504_01_000070.jpg,1157.425432,2025.818714,,manual_added,../reference_images/m0504_01_000070.jpg
m0504_01_000071.jpg,1157.425432,1996.747992,,manual_added,../reference_images/m0504_01_000071.jpg
m0504_01_000072.jpg,1157.425432,1967.677269,,manual_added,../reference_images/m0504_01_000072.jpg
m0504_01_000073.jpg,1157.425432,1938.606546,,manual_added,../reference_images/m0504_01_000073.jpg
m0504_01_000074.jpg,1157.425432,1909.535823,,manual_added,../reference_images/m0504_01_000074.jpg
m0504_01_000075.jpg,1157.425432,1880.465100,,manual_added,../reference_images/m0504_01_000075.jpg
m0504_01_000076.jpg,1157.425432,1851.394378,,manual_added,../reference_images/m0504_01_000076.jpg
m0504_01_000077.jpg,1157.425432,1822.323655,,manual_added,../reference_images/m0504_01_000077.jpg
m0504_01_000078.jpg,1157.425432,1793.252932,,manual_added,../reference_images/m0504_01_000078.jpg
m0504_01_000079.jpg,1157.425432,1764.182209,,manual_added,../reference_images/m0504_01_000079.jpg
m0504_01_000080.jpg,1157.425432,1735.111486,,manual_added,../reference_images/m0504_01_000080.jpg
m0504_01_000081.jpg,1157.425432,1706.040764,,manual_added,../reference_images/m0504_01_000081.jpg
m0504_01_000082.jpg,1157.425432,1676.970041,,manual_added,../reference_images/m0504_01_000082.jpg
m0504_01_000083.jpg,1157.425432,1647.899318,,manual_added,../reference_images/m0504_01_000083.jpg
m0504_01_000084.jpg,1157.425432,1618.828595,,manual_added,../reference_images/m0504_01_000084.jpg
m0504_01_000085.jpg,1157.425432,1589.757872,,manual_added,../reference_images/m0504_01_000085.jpg
m0504_01_000086.jpg,1157.425432,1560.687150,,manual_added,../reference_images/m0504_01_000086.jpg
m0504_01_000087.jpg,1157.425432,1531.616427,,manual_added,../reference_images/m0504_01_000087.jpg
m0504_01_000088.jpg,1157.425432,1502.545704,,manual_added,../reference_images/m0504_01_000088.jpg
m0504_01_000089.jpg,1157.425432,1473.474981,,manual_added,../reference_images/m0504_01_000089.jpg
m0504_01_000090.jpg,1157.425432,1444.404258,,manual_added,../reference_images/m0504_01_000090.jpg
m0504_01_000091.jpg,1157.425432,1415.333536,,manual_added,../reference_images/m0504_01_000091.jpg
m0504_01_000092.jpg,1157.425432,1386.262813,,manual_added,../reference_images/m0504_01_000092.jpg
m0504_01_000093.jpg,1157.425432,1357.192090,,manual_added,../reference_images/m0504_01_000093.jpg
m0504_01_000094.jpg,1157.425432,1328.121367,,manual_added,../reference_images/m0504_01_000094.jpg
m0504_01_000095.jpg,1157.425432,1299.050644,,manual_added,../reference_images/m0504_01_000095.jpg
m0504_01_000096.jpg,1157.425432,1269.979922,,manual_added,../reference_images/m0504_01_000096.jpg
m0504_01_000097.jpg,1157.425432,1240.909199,,manual_added,../reference_images/m0504_01_000097.jpg
m0504_01_000098.jpg,1157.425432,1211.838476,,manual_added,../reference_images/m0504_01_000098.jpg
m0504_01_000099.jpg,1157.425432,1182.767753,,manual_added,../reference_images/m0504_01_000099.jpg
m0504_01_000100.jpg,1157.425432,1153.697030,,manual_added,../reference_images/m0504_01_000100.jpg
m0504_01_000101.jpg,1157.425432,1124.626308,,manual_added,../reference_images/m0504_01_000101.jpg
m0504_01_000102.jpg,1157.425432,1095.555585,,manual_added,../reference_images/m0504_01_000102.jpg
m0504_01_000103.jpg,1157.425432,1066.484862,,manual_added,../reference_images/m0504_01_000103.jpg
m0504_01_000104.jpg,1157.425432,1037.414139,,manual_added,../reference_images/m0504_01_000104.jpg
m0504_01_000105.jpg,1157.425432,1008.343416,,manual_added,../reference_images/m0504_01_000105.jpg
m0504_01_000106.jpg,1157.425432,979.272694,,manual_added,../reference_images/m0504_01_000106.jpg
m0504_01_000107.jpg,1157.425432,950.201971,,manual_added,../reference_images/m0504_01_000107.jpg
m0504_01_000108.jpg,1157.425432,921.131248,,manual_added,../reference_images/m0504_01_000108.jpg
m0504_01_000109.jpg,1157.425432,892.060525,,manual_added,../reference_images/m0504_01_000109.jpg
m0504_01_000110.jpg,1157.425432,862.989803,,manual_added,../reference_images/m0504_01_000110.jpg
m0504_01_000111.jpg,1157.425432,833.919080,,manual_added,../reference_images/m0504_01_000111.jpg
m0504_01_000112.jpg,1157.425432,804.848357,,manual_added,../reference_images/m0504_01_000112.jpg
m0504_01_000113.jpg,1157.425432,775.777634,,manual_added,../reference_images/m0504_01_000113.jpg
m0504_01_000114.jpg,1157.425432,746.706911,,manual_added,../reference_images/m0504_01_000114.jpg
m0504_01_000115.jpg,1157.425432,717.636189,,manual_added,../reference_images/m0504_01_000115.jpg
m0504_01_000116.jpg,1157.425432,688.565466,,manual_added,../reference_images/m0504_01_000116.jpg
m0504_01_000117.jpg,1157.425432,659.494743,,manual_added,../reference_images/m0504_01_000117.jpg
m0504_01_000118.jpg,1157.425432,630.424020,,manual_added,../reference_images/m0504_01_000118.jpg
m0504_01_000119.jpg,1157.425432,601.353297,,manual_added,../reference_images/m0504_01_000119.jpg
m0504_01_000120.jpg,1157.425432,572.282575,,manual_added,../reference_images/m0504_01_000120.jpg
m0504_02_000001.jpg,1839.020408,552.992151,,manual_added,../reference_images/m0504_02_000001.jpg
m0504_02_000002.jpg,1839.217249,579.696921,,manual_added,../reference_images/m0504_02_000002.jpg
m0504_02_000003.jpg,1839.414090,606.401692,,manual_added,../reference_images/m0504_02_000003.jpg
m0504_02_000004.jpg,1839.610931,633.106462,,manual_added,../reference_images/m0504_02_000004.jpg
m0504_02_000005.jpg,1839.807772,659.811232,,manual_added,../reference_images/m0504_02_000005.jpg
m0504_02_000006.jpg,1840.004613,686.516003,,manual_added,../reference_images/m0504_02_000006.jpg
m0504_02_000007.jpg,1840.201455,713.220773,,manual_added,../reference_images/m0504_02_000007.jpg
m0504_02_000008.jpg,1840.398296,739.925544,,manual_added,../reference_images/m0504_02_000008.jpg
m0504_02_000009.jpg,1840.595137,766.630314,,manual_added,../reference_images/m0504_02_000009.jpg
m0504_02_000010.jpg,1840.791978,793.335085,,manual_added,../reference_images/m0504_02_000010.jpg
m0504_02_000011.jpg,1840.988819,820.039855,,manual_added,../reference_images/m0504_02_000011.jpg
m0504_02_000012.jpg,1841.185660,846.744626,,manual_added,../reference_images/m0504_02_000012.jpg
m0504_02_000013.jpg,1841.382501,873.449396,,manual_added,../reference_images/m0504_02_000013.jpg
m0504_02_000014.jpg,1841.579342,900.154167,,manual_added,../reference_images/m0504_02_000014.jpg
m0504_02_000015.jpg,1841.776183,926.858937,,manual_added,../reference_images/m0504_02_000015.jpg
m0504_02_000016.jpg,1841.973024,953.563707,,manual_added,../reference_images/m0504_02_000016.jpg
m0504_02_000017.jpg,1842.169865,980.268478,,manual_added,../reference_images/m0504_02_000017.jpg
m0504_02_000018.jpg,1842.366706,1006.973248,,manual_added,../reference_images/m0504_02_000018.jpg
m0504_02_000019.jpg,1842.563547,1033.678019,,manual_added,../reference_images/m0504_02_000019.jpg
m0504_02_000020.jpg,1842.760388,1060.382789,,manual_added,../reference_images/m0504_02_000020.jpg
m0504_02_000021.jpg,1842.957229,1087.087560,,manual_added,../reference_images/m0504_02_000021.jpg
m0504_02_000022.jpg,1843.154070,1113.792330,,manual_added,../reference_images/m0504_02_000022.jpg
m0504_02_000023.jpg,1843.350911,1140.497101,,manual_added,../reference_images/m0504_02_000023.jpg
m0504_02_000024.jpg,1843.547753,1167.201871,,manual_added,../reference_images/m0504_02_000024.jpg
m0504_02_000025.jpg,1843.744594,1193.906641,,manual_added,../reference_images/m0504_02_000025.jpg
m0504_02_000026.jpg,1843.941435,1220.611412,,manual_added,../reference_images/m0504_02_000026.jpg
m0504_02_000027.jpg,1844.138276,1247.316182,,manual_added,../reference_images/m0504_02_000027.jpg
m0504_02_000028.jpg,1844.335117,1274.020953,,manual_added,../reference_images/m0504_02_000028.jpg
m0504_02_000029.jpg,1844.531958,1300.725723,,manual_added,../reference_images/m0504_02_000029.jpg
m0504_02_000030.jpg,1844.728799,1327.430494,,manual_added,../reference_images/m0504_02_000030.jpg
m0504_02_000031.jpg,1844.925640,1354.135264,,manual_added,../reference_images/m0504_02_000031.jpg
m0504_02_000032.jpg,1845.122481,1380.840035,,manual_added,../reference_images/m0504_02_000032.jpg
m0504_02_000033.jpg,1845.319322,1407.544805,,manual_added,../reference_images/m0504_02_000033.jpg
m0504_02_000034.jpg,1845.516163,1434.249575,,manual_added,../reference_images/m0504_02_000034.jpg
m0504_02_000035.jpg,1845.713004,1460.954346,,manual_added,../reference_images/m0504_02_000035.jpg
m0504_02_000036.jpg,1845.909845,1487.659116,,manual_added,../reference_images/m0504_02_000036.jpg
m0504_02_000037.jpg,1846.106686,1514.363887,,manual_added,../reference_images/m0504_02_000037.jpg
m0504_02_000038.jpg,1846.303527,1541.068657,,manual_added,../reference_images/m0504_02_000038.jpg
m0504_02_000039.jpg,1846.500368,1567.773428,,manual_added,../reference_images/m0504_02_000039.jpg
m0504_02_000040.jpg,1846.697209,1594.478198,,manual_added,../reference_images/m0504_02_000040.jpg
m0504_02_000041.jpg,1846.894051,1621.182969,,manual_added,../reference_images/m0504_02_000041.jpg
m0504_02_000042.jpg,1847.090892,1647.887739,,manual_added,../reference_images/m0504_02_000042.jpg
m0504_02_000043.jpg,1847.287733,1674.592510,,manual_added,../reference_images/m0504_02_000043.jpg
m0504_02_000044.jpg,1847.484574,1701.297280,,manual_added,../reference_images/m0504_02_000044.jpg
m0504_02_000045.jpg,1847.681415,1728.002050,,manual_added,../reference_images/m0504_02_000045.jpg
m0504_02_000046.jpg,1847.878256,1754.706821,,manual_added,../reference_images/m0504_02_000046.jpg
m0504_02_000047.jpg,1848.075097,1781.411591,,manual_added,../reference_images/m0504_02_000047.jpg
m0504_02_000048.jpg,1848.271938,1808.116362,,manual_added,../reference_images/m0504_02_000048.jpg
m0504_02_000049.jpg,1848.468779,1834.821132,,manual_added,../reference_images/m0504_02_000049.jpg
m0504_02_000050.jpg,1848.665620,1861.525903,,manual_added,../reference_images/m0504_02_000050.jpg
m0504_02_000051.jpg,1848.862461,1888.230673,,manual_added,../reference_images/m0504_02_000051.jpg
m0504_02_000052.jpg,1849.059302,1914.935444,,manual_added,../reference_images/m0504_02_000052.jpg
m0504_02_000053.jpg,1849.256143,1941.640214,,manual_added,../reference_images/m0504_02_000053.jpg
m0504_02_000054.jpg,1849.452984,1968.344984,,manual_added,../reference_images/m0504_02_000054.jpg
m0504_02_000055.jpg,1849.649825,1995.049755,,manual_added,../reference_images/m0504_02_000055.jpg
m0504_02_000056.jpg,1849.846666,2021.754525,,manual_added,../reference_images/m0504_02_000056.jpg
m0504_02_000057.jpg,1850.043508,2048.459296,,manual_added,../reference_images/m0504_02_000057.jpg
m0504_02_000058.jpg,1850.240349,2075.164066,,manual_added,../reference_images/m0504_02_000058.jpg
m0504_02_000059.jpg,1850.437190,2101.868837,,manual_added,../reference_images/m0504_02_000059.jpg
m0504_02_000060.jpg,1850.634031,2128.573607,,manual_added,../reference_images/m0504_02_000060.jpg
m0504_02_000061.jpg,1850.830872,2155.278378,,manual_added,../reference_images/m0504_02_000061.jpg
m0504_02_000062.jpg,1851.027713,2181.983148,,manual_added,../reference_images/m0504_02_000062.jpg
m0504_02_000063.jpg,1851.224554,2208.687918,,manual_added,../reference_images/m0504_02_000063.jpg
m0504_02_000064.jpg,1851.421395,2235.392689,,manual_added,../reference_images/m0504_02_000064.jpg
m0504_02_000065.jpg,1851.618236,2262.097459,,manual_added,../reference_images/m0504_02_000065.jpg
m0504_02_000066.jpg,1851.815077,2288.802230,,manual_added,../reference_images/m0504_02_000066.jpg
m0504_02_000067.jpg,1852.011918,2315.507000,,manual_added,../reference_images/m0504_02_000067.jpg
m0504_02_000068.jpg,1852.208759,2342.211771,,manual_added,../reference_images/m0504_02_000068.jpg
m0504_02_000069.jpg,1852.405600,2368.916541,,manual_added,../reference_images/m0504_02_000069.jpg
m0504_02_000070.jpg,1852.602441,2395.621312,,manual_added,../reference_images/m0504_02_000070.jpg
m0504_02_000071.jpg,1852.799282,2422.326082,,manual_added,../reference_images/m0504_02_000071.jpg
m0504_02_000072.jpg,1852.996123,2449.030853,,manual_added,../reference_images/m0504_02_000072.jpg
m0504_02_000073.jpg,1853.192964,2475.735623,,manual_added,../reference_images/m0504_02_000073.jpg
m0504_02_000074.jpg,1853.389806,2502.440393,,manual_added,../reference_images/m0504_02_000074.jpg
m0504_02_000075.jpg,1853.586647,2529.145164,,manual_added,../reference_images/m0504_02_000075.jpg
m0504_02_000076.jpg,1853.783488,2555.849934,,manual_added,../reference_images/m0504_02_000076.jpg
m0504_02_000077.jpg,1853.980329,2582.554705,,manual_added,../reference_images/m0504_02_000077.jpg
m0504_02_000078.jpg,1854.177170,2609.259475,,manual_added,../reference_images/m0504_02_000078.jpg
m0504_02_000079.jpg,1854.374011,2635.964246,,manual_added,../reference_images/m0504_02_000079.jpg
m0504_02_000080.jpg,1854.570852,2662.669016,,manual_added,../reference_images/m0504_02_000080.jpg
m0504_02_000081.jpg,1854.767693,2689.373787,,manual_added,../reference_images/m0504_02_000081.jpg
m0504_02_000082.jpg,1854.964534,2716.078557,,manual_added,../reference_images/m0504_02_000082.jpg
m0504_02_000083.jpg,1855.161375,2742.783327,,manual_added,../reference_images/m0504_02_000083.jpg
m0504_02_000084.jpg,1855.358216,2769.488098,,manual_added,../reference_images/m0504_02_000084.jpg
m0504_02_000085.jpg,1855.555057,2796.192868,,manual_added,../reference_images/m0504_02_000085.jpg
m0504_02_000086.jpg,1855.751898,2822.897639,,manual_added,../reference_images/m0504_02_000086.jpg
m0504_02_000087.jpg,1855.948739,2849.602409,,manual_added,../reference_images/m0504_02_000087.jpg
m0504_02_000088.jpg,1856.145580,2876.307180,,manual_added,../reference_images/m0504_02_000088.jpg
m0504_02_000089.jpg,1856.342421,2903.011950,,manual_added,../reference_images/m0504_02_000089.jpg
m0504_02_000090.jpg,1856.539262,2929.716721,,manual_added,../reference_images/m0504_02_000090.jpg
m0504_02_000091.jpg,1856.736104,2956.421491,,manual_added,../reference_images/m0504_02_000091.jpg
m0504_02_000092.jpg,1856.932945,2983.126261,,manual_added,../reference_images/m0504_02_000092.jpg
m0504_02_000093.jpg,1857.129786,3009.831032,,manual_added,../reference_images/m0504_02_000093.jpg
m0504_02_000094.jpg,1857.326627,3036.535802,,manual_added,../reference_images/m0504_02_000094.jpg
m0504_02_000095.jpg,1857.523468,3063.240573,,manual_added,../reference_images/m0504_02_000095.jpg
m0504_02_000096.jpg,1857.720309,3089.945343,,manual_added,../reference_images/m0504_02_000096.jpg
m0504_02_000097.jpg,1857.917150,3116.650114,,manual_added,../reference_images/m0504_02_000097.jpg
m0504_02_000098.jpg,1858.113991,3143.354884,,manual_added,../reference_images/m0504_02_000098.jpg
m0504_02_000099.jpg,1858.310832,3170.059655,,manual_added,../reference_images/m0504_02_000099.jpg
m0506_02_000001.jpg,1768.288854,501.551020,,manual_added,../reference_images/m0506_02_000001.jpg
m0506_02_000002.jpg,1754.385846,501.898596,,manual_added,../reference_images/m0506_02_000002.jpg
m0506_02_000003.jpg,1740.482838,502.246171,,manual_added,../reference_images/m0506_02_000003.jpg
m0506_02_000004.jpg,1726.579829,502.593746,,manual_added,../reference_images/m0506_02_000004.jpg
m0506_02_000005.jpg,1712.676821,502.941321,,manual_added,../reference_images/m0506_02_000005.jpg
m0506_02_000006.jpg,1698.773813,503.288896,,manual_added,../reference_images/m0506_02_000006.jpg
m0506_02_000007.jpg,1684.870805,503.636472,,manual_added,../reference_images/m0506_02_000007.jpg
m0506_02_000008.jpg,1670.967797,503.984047,,manual_added,../reference_images/m0506_02_000008.jpg
