image_id,image_name,x_world,y_world,z_world,u_floorplan,v_floorplan,is_control_point
376,frame_000376.jpg,0.11579392021215891,0.3425238050361259,-3.2987117880833563,1813.6369303747979,2784.4024098137747,0
377,frame_000377.jpg,0.13520165813888918,0.3422153072142171,-3.2595540293879464,1816.3517711416894,2769.4878909756894,0
378,frame_000378.jpg,0.16048212979248094,0.3406042252880429,-3.2188345364020887,1820.8084873988118,2753.2523504656833,0
379,frame_000379.jpg,0.18206728652917506,0.3435859821156745,-3.178111767709745,1824.0809475416181,2737.5421006528077,1
380,frame_000380.jpg,0.20414200446643752,0.3403525330827501,-3.1352582704461196,1827.3196317521047,2721.100975578383,0
381,frame_000381.jpg,0.23352014932860085,0.3460267202159543,-3.09870236593391,1833.4617274231846,2705.5737524485544,0
382,frame_000382.jpg,0.2680973377003359,0.3517776302841214,-3.07006598805756,1841.9781081981077,2691.7634231941943,0
383,frame_000383.jpg,0.3041243716585953,0.3551544466179292,-3.035899920984985,1850.46429026877,2676.0307774350244,0
384,frame_000384.jpg,0.33435703605227746,0.36087739587842893,-3.0003063328329316,1856.966265595394,2660.6804485440193,0
385,frame_000385.jpg,0.3669072779097465,0.36048999334990384,-2.9591404685368494,1863.7122496755233,2643.271001576298,0
386,frame_000386.jpg,0.3969964676922231,0.3671020981256512,-2.9238137304757648,1870.1921305475887,2628.023908732478,0
387,frame_000387.jpg,0.4341974243379218,0.3695979040497774,-2.8838181123652697,1878.5328817531308,2610.315200025915,0
388,frame_000388.jpg,0.4567952986593696,0.370301854072815,-2.8427823406235597,1882.101808917851,2594.3635908686724,0
389,frame_000389.jpg,0.46873997568648335,0.3690746001477282,-2.7970567203339622,1881.8379121235932,2578.4740436214956,0
390,frame_000390.jpg,0.476130278539898,0.3644610090486464,-2.751680149839262,1880.1460417120165,2563.34146301447,0
